"Transmitter Name","Transmitter ID"
"Satellite/GEOSAT/Transmitter/My_Transmitter",0

"Receiver Name","Receiver ID"
"Facility/My_Fac/Receiver/My_Rec",0

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
10 Aug 2024 00:56:00.000,0,25.000,31.2942,54.343,334.029,1.959,35925.7830,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 00:57:00.000,0,25.000,31.2942,54.343,334.030,1.959,35925.7799,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 00:58:00.000,0,25.000,31.2942,54.343,334.030,1.959,35925.7768,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 00:59:00.000,0,25.000,31.2942,54.343,334.031,1.959,35925.7737,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:00:00.000,0,25.000,31.2942,54.343,334.032,1.959,35925.7707,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:01:00.000,0,25.000,31.2942,54.343,334.033,1.959,35925.7676,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:02:00.000,0,25.000,31.2942,54.343,334.033,1.959,35925.7646,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:03:00.000,0,25.000,31.2942,54.343,334.034,1.959,35925.7617,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:04:00.000,0,25.000,31.2942,54.343,334.035,1.959,35925.7587,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:05:00.000,0,25.000,31.2942,54.343,334.035,1.959,35925.7558,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:06:00.000,0,25.000,31.2942,54.343,334.036,1.959,35925.7529,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:07:00.000,0,25.000,31.2942,54.343,334.037,1.959,35925.7500,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:08:00.000,0,25.000,31.2942,54.343,334.037,1.959,35925.7472,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:09:00.000,0,25.000,31.2942,54.343,334.038,1.959,35925.7444,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:10:00.000,0,25.000,31.2942,54.343,334.038,1.959,35925.7416,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,91.0775,32.0000,1.0000,0.000,0.0000,20.8126,16.0260,23.8229,19.0363,1.0000e-30,1.0000e-30,17.7792,3.0334,-124.5239
10 Aug 2024 01:11:00.000,0,25.000,31.2942,54.343,334.039,1.959,35925.7388,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,90.0713,32.0000,1.0000,0.000,0.0000,20.8126,15.0198,23.8229,18.0301,1.0000e-30,8.9728e-30,16.3478,4.4648,-123.0944
10 Aug 2024 01:12:00.000,0,25.000,31.2942,54.343,334.040,1.959,35925.7361,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,88.7512,32.0000,1.0000,0.000,0.0000,20.8126,13.6997,23.8229,16.7100,1.0000e-30,1.7787e-22,14.6385,6.1741,-121.3882
10 Aug 2024 01:13:00.000,0,25.000,31.2942,54.343,334.040,1.959,35925.7334,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,87.0897,32.0000,1.0000,0.000,0.0000,20.8126,12.0382,23.8229,15.0485,1.0000e-30,6.3627e-16,12.6560,8.1566,-119.4114
10 Aug 2024 01:14:00.000,0,25.000,31.2942,54.343,334.041,1.959,35925.7307,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,85.2639,32.0000,1.0000,0.000,0.0000,20.8126,10.2124,23.8229,13.2227,1.0000e-30,4.5516e-11,10.6082,10.2045,-117.3737
10 Aug 2024 01:15:00.000,0,25.000,31.2942,54.343,334.041,1.959,35925.7280,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,83.9749,32.0000,1.0000,0.000,0.0000,20.8126,8.9234,23.8229,11.9337,1.0000e-30,1.1531e-08,9.2141,11.5986,-115.9955
10 Aug 2024 01:16:00.000,0,25.000,31.2942,54.343,334.042,1.959,35925.7254,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,84.1883,32.0000,1.0000,0.000,0.0000,20.8126,9.1368,23.8229,12.1471,1.0000e-30,5.1329e-09,9.4426,11.3700,-116.2196
10 Aug 2024 01:17:00.000,0,25.000,31.2942,54.343,334.042,1.959,35925.7228,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,85.7150,32.0000,1.0000,0.000,0.0000,20.8126,10.6635,23.8229,13.6738,1.0000e-30,4.3472e-12,11.1048,9.7078,-117.8673
10 Aug 2024 01:18:00.000,0,25.000,31.2942,54.343,334.043,1.959,35925.7202,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,87.5421,32.0000,1.0000,0.000,0.0000,20.8126,12.4906,23.8229,15.5009,1.0000e-30,1.8072e-17,13.1819,7.6307,-119.9355
10 Aug 2024 01:19:00.000,0,25.000,31.2942,54.343,334.043,1.959,35925.7176,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,89.1239,32.0000,1.0000,0.000,0.0000,20.8126,14.0724,23.8229,17.0827,1.0000e-30,2.5534e-24,15.1062,5.7064,-121.8548
10 Aug 2024 01:20:00.000,0,25.000,31.2942,54.343,334.044,1.959,35925.7151,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,90.3609,32.0000,1.0000,0.000,0.0000,20.8126,15.3094,23.8229,18.3197,1.0000e-30,1.0000e-30,16.7459,4.0667,-123.4917
10 Aug 2024 01:21:00.000,0,25.000,31.2942,54.343,334.044,1.959,35925.7126,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:22:00.000,0,25.000,31.2942,54.343,334.045,1.959,35925.7101,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:23:00.000,0,25.000,31.2942,54.343,334.045,1.959,35925.7077,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:24:00.000,0,25.000,31.2942,54.343,334.046,1.959,35925.7053,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:25:00.000,0,25.000,31.2942,54.343,334.046,1.959,35925.7029,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:26:00.000,0,25.000,31.2942,54.343,334.046,1.959,35925.7005,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:27:00.000,0,25.000,31.2942,54.343,334.047,1.958,35925.6982,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:28:00.000,0,25.000,31.2942,54.343,334.047,1.958,35925.6959,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:29:00.000,0,25.000,31.2942,54.343,334.048,1.958,35925.6936,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:30:00.000,0,25.000,31.2942,54.343,334.048,1.958,35925.6913,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8126,20.8126,23.8229,23.8229,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:31:00.000,0,25.000,31.2942,54.343,334.048,1.958,35925.6891,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8641,95.8641,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:32:00.000,0,25.000,31.2942,54.343,334.049,1.958,35925.6869,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:33:00.000,0,25.000,31.2942,54.343,334.049,1.958,35925.6847,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:34:00.000,0,25.000,31.2942,54.343,334.049,1.958,35925.6826,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:35:00.000,0,25.000,31.2942,54.343,334.050,1.958,35925.6805,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:36:00.000,0,25.000,31.2942,54.343,334.050,1.958,35925.6784,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:37:00.000,0,25.000,31.2942,54.343,334.050,1.958,35925.6763,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:38:00.000,0,25.000,31.2942,54.343,334.050,1.958,35925.6743,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:39:00.000,0,25.000,31.2942,54.343,334.051,1.958,35925.6722,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:40:00.000,0,25.000,31.2942,54.343,334.051,1.958,35925.6703,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:41:00.000,0,25.000,31.2942,54.343,334.051,1.958,35925.6683,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:42:00.000,0,25.000,31.2942,54.343,334.051,1.958,35925.6664,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:43:00.000,0,25.000,31.2942,54.343,334.052,1.958,35925.6645,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:44:00.000,0,25.000,31.2942,54.343,334.052,1.958,35925.6626,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:45:00.000,0,25.000,31.2942,54.343,334.052,1.958,35925.6608,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:46:00.000,0,25.000,31.2942,54.343,334.052,1.958,35925.6589,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:47:00.000,0,25.000,31.2942,54.343,334.052,1.958,35925.6572,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:48:00.000,0,25.000,31.2942,54.343,334.052,1.958,35925.6554,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:49:00.000,0,25.000,31.2942,54.343,334.053,1.958,35925.6537,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:50:00.000,0,25.000,31.2942,54.343,334.053,1.958,35925.6519,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
10 Aug 2024 01:51:00.000,0,25.000,31.2942,54.343,334.053,1.958,35925.6503,0.000,0.000,15.000,-152.735,-152.735,-107.7575,0.0000,207.0777,0.0000,0.0000,0.0000,0.0000,207.0777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,20.0000,95.8642,95.8642,32.0000,1.0000,0.000,0.0000,20.8127,20.8127,23.8230,23.8230,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
